decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins
14,56,146,79,146,4,right+A+B,0.043703753501176834,0.35607969760894775,0.19155417382717133,0.3233920931816101,0.08527029305696487,1.3960578441619873,12.0,104.0,0,2,398,0,0,0,0,0,0
15,60,158,79,158,3,right+B,0.037385035306215286,0.3350253105163574,0.1236494705080986,0.444877564907074,0.059062596410512924,1.2751257419586182,11.0,115.0,0,2,397,0,0,0,0,0,0
16,64,170,79,170,1,right,0.03248872235417366,0.3248338997364044,0.07367001473903656,0.5259588360786438,0.04304848983883858,1.1420855522155762,12.0,127.0,0,2,397,0,0,0,0,0,0
17,68,181,79,181,0,NOOP,0.024945247918367386,0.2677901089191437,0.03449700027704239,0.6402255892753601,0.032542068511247635,0.958012044429779,11.0,138.0,0,2,397,0,0,0,0,0,0
18,72,190,79,190,1,right,0.027836700901389122,0.25717735290527344,0.038893163204193115,0.6350134015083313,0.041079357266426086,0.9947230815887451,9.0,147.0,0,2,397,0,0,0,0,0,0
19,76,197,79,197,3,right+B,0.0416075736284256,0.2826504111289978,0.07148603349924088,0.5196963548660278,0.08455965667963028,1.2270641326904297,7.0,154.0,0,2,397,0,0,0,0,0,0
20,80,207,79,207,1,right,0.0473872646689415,0.26624399423599243,0.1612248420715332,0.3485604524612427,0.17658346891403198,1.464614987373352,9.0,163.0,0,2,396,0,0,0,0,0,0
21,84,218,97,218,4,right+A+B,0.03375426307320595,0.1590089499950409,0.3793521523475647,0.14936456084251404,0.27852004766464233,1.414487600326538,11.0,174.0,0,2,396,0,0,0,0,0,0
22,88,230,117,230,2,right+A,0.0099579356610775,0.03365486115217209,0.6685352921485901,0.018782272934913635,0.2690696120262146,0.8571273684501648,12.0,186.0,0,2,396,0,0,0,0,0,0
23,92,242,133,242,2,right+A,0.007466064766049385,0.02168346382677555,0.6997984647750854,0.0061219967901706696,0.26493003964424133,0.7525407671928406,12.0,198.0,0,2,396,0,0,0,0,0,0
24,96,254,147,254,4,right+A+B,0.01917652226984501,0.06784321367740631,0.5953733921051025,0.028018813580274582,0.2895880937576294,1.0261510610580444,12.0,210.0,0,2,396,0,0,0,0,0,0
25,100,266,156,266,4,right+A+B,0.03613189235329628,0.19467224180698395,0.3507240414619446,0.17387396097183228,0.2445978820323944,1.4546282291412354,11.0,221.0,0,2,395,0,0,0,0,0,0
26,104,278,162,278,4,right+A+B,0.04302565008401871,0.2860179841518402,0.1714707463979721,0.40510210394859314,0.09438354521989822,1.3845661878585815,12.0,233.0,0,2,395,0,0,0,0,0,0
27,108,290,165,290,4,right+A+B,0.0449410043656826,0.3000604212284088,0.17050012946128845,0.393239825963974,0.09125864505767822,1.3877503871917725,12.0,245.0,0,2,395,0,0,0,0,0,0
28,112,302,162,302,1,right,0.05495220795273781,0.24000610411167145,0.37429818511009216,0.16483819484710693,0.16590526700019836,1.4649574756622314,12.0,257.0,0,2,395,0,0,0,0,0,0
29,116,314,147,314,1,right,0.05328578129410744,0.18784993886947632,0.4357692301273346,0.11822515726089478,0.20486988127231598,1.409540057182312,12.0,269.0,0,2,395,0,0,0,0,0,0
30,120,322,143,322,1,right,0.0528748594224453,0.2633400559425354,0.16684897243976593,0.4443275034427643,0.07260868698358536,1.3564549684524536,7.0,276.0,0,2,394,0,0,0,0,0,0
31,124,330,143,330,3,right+B,0.038943830877542496,0.22440126538276672,0.11876203864812851,0.5764468312263489,0.041445955634117126,1.164249062538147,8.0,284.0,0,2,394,0,0,0,0,0,0
32,128,339,143,339,3,right+B,0.027228692546486855,0.1830989271402359,0.06977811455726624,0.7015628218650818,0.018331343308091164,0.9167250394821167,9.0,293.0,0,2,394,0,0,0,0,0,0
33,132,350,143,350,3,right+B,0.03017808310687542,0.21174268424510956,0.10259466618299484,0.6358800530433655,0.019604455679655075,1.0329296588897705,11.0,304.0,0,2,394,0,0,0,0,0,0
34,136,362,143,362,1,right,0.0289593655616045,0.20651616156101227,0.1340714395046234,0.6085047125816345,0.021948331966996193,1.0838217735290527,12.0,316.0,0,2,394,0,0,0,0,0,0
35,140,374,143,374,1,right,0.03590323403477669,0.24590939283370972,0.2199271321296692,0.4645244777202606,0.03373575210571289,1.2679848670959473,11.0,327.0,0,2,393,0,0,0,0,0,0
36,144,386,143,386,3,right+B,0.03886076435446739,0.2452547401189804,0.3852007985115051,0.2695981562137604,0.0610855296254158,1.3625426292419434,12.0,339.0,0,2,393,0,0,0,0,0,0
37,148,398,161,398,2,right+A,0.013761756010353565,0.07483457773923874,0.7902470827102661,0.01908298395574093,0.1020735427737236,0.7475062608718872,12.0,351.0,0,2,393,0,0,0,0,0,0
38,152,410,181,410,2,right+A,0.013259800150990486,0.06931497901678085,0.7771860361099243,0.01644851267337799,0.12379065901041031,0.7644215226173401,12.0,363.0,0,2,393,0,0,0,0,0,0
39,156,422,197,422,2,right+A,0.03444903343915939,0.18840740621089935,0.555324137210846,0.08301399648189545,0.1388053297996521,1.2378544807434082,12.0,375.0,0,2,393,0,0,0,0,0,0
40,160,434,211,434,2,right+A,0.05005630850791931,0.3043573796749115,0.26421618461608887,0.27812761068344116,0.10324254631996155,1.4539598226547241,11.0,386.0,0,2,392,0,0,0,0,0,0
41,164,446,218,446,3,right+B,0.044778019189834595,0.343203067779541,0.17245468497276306,0.37719497084617615,0.06236918643116951,1.3500419855117798,12.0,398.0,0,2,392,0,0,0,0,0,0
42,168,458,214,458,3,right+B,0.03614022955298424,0.3063005208969116,0.11298611015081406,0.5042049884796143,0.04036814719438553,1.2036103010177612,12.0,410.0,0,2,392,0,0,0,0,0,0
43,172,470,197,470,0,NOOP,0.03358372300863266,0.31966954469680786,0.08895744383335114,0.53090900182724,0.02688026800751686,1.127149224281311,12.0,422.0,0,2,392,0,0,0,0,0,0
44,176,482,177,482,3,right+B,0.020842844620347023,0.3173431158065796,0.0494682677090168,0.5988008975982666,0.013544869609177113,0.9589846134185791,12.0,434.0,0,2,392,0,0,0,0,0,0
45,180,494,157,494,1,right,0.015864763408899307,0.31349635124206543,0.027433913201093674,0.6346296072006226,0.008575334213674068,0.8574191331863403,11.0,445.0,0,2,391,0,0,0,0,0,0
46,184,506,137,506,3,right+B,0.01279229111969471,0.272251158952713,0.023228906095027924,0.6846204996109009,0.007107109297066927,0.7919155359268188,12.0,457.0,0,2,391,0,0,0,0,0,0
47,188,518,117,518,3,right+B,0.0278652161359787,0.37900933623313904,0.09118808060884476,0.4615071713924408,0.040430258959531784,1.1724321842193604,12.0,469.0,0,2,391,0,0,0,0,0,0
48,192,530,97,530,2,right+A,0.03073756955564022,0.28279611468315125,0.29777970910072327,0.18373112380504608,0.20495548844337463,1.4610860347747803,12.0,481.0,0,2,391,0,0,0,0,0,0
49,196,542,79,542,2,right+A,0.02439165860414505,0.15096597373485565,0.3542701005935669,0.09371751546859741,0.37665483355522156,1.33328378200531,12.0,493.0,0,2,391,0,0,0,0,0,0
50,200,550,79,550,4,right+A+B,0.02512657456099987,0.13720262050628662,0.35652270913124084,0.11032972484827042,0.3708183765411377,1.3438550233840942,7.0,500.0,0,2,390,0,0,0,0,0,0
51,204,559,79,559,3,right+B,0.037345413118600845,0.24283774197101593,0.1295100897550583,0.4325442910194397,0.15776242315769196,1.3850332498550415,9.0,509.0,0,2,390,0,0,0,0,0,0
52,208,571,97,571,4,right+A+B,0.033294517546892166,0.2494308203458786,0.07268842309713364,0.5693665146827698,0.07521965354681015,1.1654947996139526,12.0,521.0,0,2,390,0,0,0,0,0,0
53,212,583,115,583,3,right+B,0.04149973392486572,0.26582643389701843,0.07572250813245773,0.541132390499115,0.07581892609596252,1.2075395584106445,12.0,533.0,0,2,390,0,0,0,0,0,0
54,216,595,121,595,3,right+B,0.046280913054943085,0.25507843494415283,0.0868523046374321,0.5472550392150879,0.06453324854373932,1.2096998691558838,12.0,545.0,0,2,390,0,0,0,0,0,0
55,220,594,114,597,3,right+B,0.03447730839252472,0.21614289283752441,0.06192049756646156,0.6479690670967102,0.039490263909101486,1.0282313823699951,1.0,546.0,0,2,389,0,0,0,0,0,0
56,224,594,94,597,3,right+B,0.02860390394926071,0.19531692564487457,0.06083659082651138,0.6869113445281982,0.028331181034445763,0.9498945474624634,0.0,546.0,1,2,389,0,0,0,0,0,0
57,228,594,79,597,3,right+B,0.025635993108153343,0.1925211399793625,0.06758369505405426,0.6918686032295227,0.022390561178326607,0.9331293106079102,0.0,546.0,2,2,389,0,0,0,0,0,0
58,232,594,93,597,2,right+A,0.03175335004925728,0.23050284385681152,0.1454317718744278,0.555964469909668,0.03634751960635185,1.1750599145889282,0.0,546.0,3,2,389,0,0,0,0,0,0
59,236,594,108,597,3,right+B,0.035712406039237976,0.23223266005516052,0.1857902705669403,0.4973483085632324,0.04891634359955788,1.2657688856124878,0.0,546.0,4,2,389,0,0,0,0,0,0
60,240,594,112,597,4,right+A+B,0.035286907106637955,0.22812426090240479,0.19343431293964386,0.4919785261154175,0.05117601528763771,1.2740122079849243,-1.0,545.0,5,2,388,0,0,0,0,0,0
61,244,594,106,597,3,right+B,0.036670248955488205,0.23529483377933502,0.19885767996311188,0.47684338688850403,0.05233382806181908,1.2903892993927002,0.0,545.0,6,2,388,0,0,0,0,0,0
62,248,594,89,597,3,right+B,0.03498002886772156,0.23277293145656586,0.18205755949020386,0.5013100504875183,0.048879437148571014,1.2604286670684814,0.0,545.0,7,2,388,0,0,0,0,0,0
63,252,594,79,597,3,right+B,0.033037979155778885,0.22549287974834442,0.14290553331375122,0.5593242049217224,0.039239443838596344,1.1786017417907715,0.0,545.0,8,2,388,0,0,0,0,0,0
64,256,594,79,597,1,right,0.0325496681034565,0.223774716258049,0.12967270612716675,0.577396035194397,0.03660690411925316,1.1495862007141113,0.0,545.0,9,2,388,0,0,0,0,0,0
65,260,594,93,597,2,right+A,0.03239325433969498,0.22273902595043182,0.1302877515554428,0.576468825340271,0.03811119869351387,1.1531869173049927,-1.0,544.0,10,2,387,0,0,0,0,0,0
66,264,594,108,597,3,right+B,0.03148966655135155,0.22126911580562592,0.1281416118144989,0.5805694460868835,0.03853015601634979,1.1470820903778076,0.0,544.0,11,2,387,0,0,0,0,0,0
67,268,594,112,597,3,right+B,0.03136155754327774,0.22086945176124573,0.12842664122581482,0.5808338522911072,0.03850852698087692,1.1466941833496094,0.0,544.0,12,2,387,0,0,0,0,0,0
68,272,594,106,597,3,right+B,0.03263160586357117,0.22537541389465332,0.13823692500591278,0.5632195472717285,0.04053641855716705,1.1743066310882568,0.0,544.0,13,2,387,0,0,0,0,0,0
69,276,594,89,597,3,right+B,0.03168797492980957,0.22134676575660706,0.14638078212738037,0.5573421716690063,0.04324229434132576,1.1860847473144531,0.0,544.0,14,2,387,0,0,0,0,0,0
70,280,594,79,597,3,right+B,0.03171542286872864,0.22090865671634674,0.14326998591423035,0.5628253817558289,0.04128053039312363,1.1764791011810303,-1.0,543.0,15,2,386,0,0,0,0,0,0
71,284,594,79,597,1,right,0.03234144300222397,0.22288279235363007,0.14215409755706787,0.5616079568862915,0.04101371020078659,1.1778804063796997,0.0,543.0,16,2,386,0,0,0,0,0,0
72,288,594,79,597,1,right,0.031459271907806396,0.2177039086818695,0.13635748624801636,0.5750496983528137,0.03942964971065521,1.1580836772918701,0.0,543.0,17,2,386,0,0,0,0,0,0
73,292,594,79,597,3,right+B,0.03081393986940384,0.21666990220546722,0.12878131866455078,0.5855581164360046,0.03817679360508919,1.140604019165039,0.0,543.0,18,2,386,0,0,0,0,0,0
74,296,594,79,597,3,right+B,0.03081485815346241,0.21497972309589386,0.12962892651557922,0.5855872631072998,0.038989219814538956,1.142410397529602,0.0,543.0,19,2,386,0,0,0,0,0,0
75,300,594,79,597,3,right+B,0.03147241100668907,0.21784678101539612,0.13298839330673218,0.5779949426651001,0.039697401225566864,1.1540789604187012,-1.0,542.0,20,2,385,0,0,0,0,0,0
76,304,594,79,597,1,right,0.03188006207346916,0.21984973549842834,0.1328960657119751,0.575003981590271,0.04037013649940491,1.1588609218597412,0.0,542.0,21,2,385,0,0,0,0,0,0
77,308,594,79,597,3,right+B,0.03191320225596428,0.21910414099693298,0.13575497269630432,0.5721558332443237,0.04107184708118439,1.1642465591430664,0.0,542.0,22,2,385,0,0,0,0,0,0
78,312,594,79,597,3,right+B,0.03182142227888107,0.21826526522636414,0.13525670766830444,0.5738160014152527,0.04084060341119766,1.1618449687957764,0.0,542.0,23,2,385,0,0,0,0,0,0
79,316,594,79,597,1,right,0.031889889389276505,0.21965351700782776,0.13523061573505402,0.5727973580360413,0.04042859002947807,1.1622507572174072,0.0,542.0,24,2,385,0,0,0,0,0,0
80,320,594,93,597,2,right+A,0.03149790316820145,0.2195751667022705,0.13068480789661407,0.578630268573761,0.03961183503270149,1.1521986722946167,-1.0,541.0,25,2,384,0,0,0,0,0,0
81,324,594,108,597,3,right+B,0.03145291656255722,0.21829859912395477,0.1313084214925766,0.5787162780761719,0.04022373631596565,1.1533894538879395,0.0,541.0,26,2,384,0,0,0,0,0,0
82,328,594,112,597,2,right+A,0.03174297884106636,0.2201739251613617,0.13990359008312225,0.5672294497489929,0.040950071066617966,1.170341968536377,0.0,541.0,27,2,384,0,0,0,0,0,0
83,332,594,106,597,3,right+B,0.03226771205663681,0.2221074104309082,0.14372391998767853,0.561337947845459,0.040562987327575684,1.1779179573059082,0.0,541.0,28,2,384,0,0,0,0,0,0
84,336,594,89,597,2,right+A,0.03123953565955162,0.21838682889938354,0.13722942769527435,0.5738652348518372,0.03927893564105034,1.158953309059143,0.0,541.0,29,2,384,0,0,0,0,0,0
85,340,594,79,597,3,right+B,0.03101325035095215,0.21648207306861877,0.12501132488250732,0.5915828347206116,0.035910580307245255,1.1289511919021606,-1.0,540.0,30,2,383,0,0,0,0,0,0
86,344,594,79,597,3,right+B,0.03137001022696495,0.21749666333198547,0.12228606641292572,0.5937206149101257,0.0351266972720623,1.1245439052581787,0.0,540.0,31,2,383,0,0,0,0,0,0
87,348,594,93,597,2,right+A,0.03212246298789978,0.21902164816856384,0.12385938316583633,0.5895175933837891,0.03547894209623337,1.1317286491394043,0.0,540.0,32,2,383,0,0,0,0,0,0
88,352,594,108,597,1,right,0.0331939235329628,0.22511927783489227,0.12448456138372421,0.5804123282432556,0.03678983077406883,1.1453452110290527,0.0,540.0,33,2,383,0,0,0,0,0,0
89,356,594,112,597,1,right,0.03231791406869888,0.220267653465271,0.12157554179430008,0.5900920629501343,0.03574693575501442,1.1306946277618408,0.0,540.0,34,2,383,0,0,0,0,0,0
90,360,594,106,597,3,right+B,0.03374325856566429,0.2269534021615982,0.13802692294120789,0.5621107220649719,0.039165664464235306,1.1749674081802368,-1.0,539.0,35,2,382,0,0,0,0,0,0
91,364,594,89,597,1,right,0.03450644388794899,0.23175393044948578,0.14694100618362427,0.5433854460716248,0.043413203209638596,1.2044219970703125,0.0,539.0,36,2,382,0,0,0,0,0,0
92,368,594,79,597,3,right+B,0.034383516758680344,0.22933422029018402,0.1410786211490631,0.5535945892333984,0.04160900041460991,1.189530372619629,0.0,539.0,37,2,382,0,0,0,0,0,0
93,372,594,93,597,2,right+A,0.033876460045576096,0.22932197153568268,0.1364448368549347,0.5610198378562927,0.039336930960416794,1.1757018566131592,0.0,539.0,38,2,382,0,0,0,0,0,0
94,376,594,108,597,3,right+B,0.03437207266688347,0.23045329749584198,0.13607454299926758,0.5595048666000366,0.039595287293195724,1.1782584190368652,0.0,539.0,39,2,382,0,0,0,0,0,0
95,380,594,112,597,3,right+B,0.03225024789571762,0.22158251702785492,0.13718068599700928,0.5703690648078918,0.03861747309565544,1.1630834341049194,-1.0,538.0,40,2,381,0,0,0,0,0,0
96,384,594,106,597,3,right+B,0.033091314136981964,0.22306402027606964,0.16370542347431183,0.5364217162132263,0.04371747747063637,1.214646816253662,0.0,538.0,41,2,381,0,0,0,0,0,0
97,388,594,89,597,4,right+A+B,0.032612740993499756,0.2228652685880661,0.15795966982841492,0.5431897044181824,0.04337257519364357,1.205305814743042,0.0,538.0,42,2,381,0,0,0,0,0,0
98,392,594,79,597,3,right+B,0.03237459808588028,0.22148355841636658,0.1421278864145279,0.5645075440406799,0.03950640186667442,1.172661542892456,0.0,538.0,43,2,381,0,0,0,0,0,0
99,396,594,79,597,3,right+B,0.03293944522738457,0.2235977202653885,0.14221198856830597,0.5618441104888916,0.03940671682357788,1.1760838031768799,0.0,538.0,44,2,381,0,0,0,0,0,0
100,400,594,79,597,3,right+B,0.03133125603199005,0.21594198048114777,0.13148407638072968,0.5843429565429688,0.03689974918961525,1.141953706741333,-1.0,537.0,45,2,380,0,0,0,0,0,0
101,404,594,79,597,3,right+B,0.03157779946923256,0.21903252601623535,0.1389504224061966,0.5709056854248047,0.03953367471694946,1.1636855602264404,0.0,537.0,46,2,380,0,0,0,0,0,0
102,408,594,79,597,1,right,0.03528471663594246,0.23155850172042847,0.1703835278749466,0.5146808624267578,0.048092421144247055,1.2460814714431763,0.0,537.0,47,2,380,0,0,0,0,0,0
103,412,594,79,597,3,right+B,0.03444972634315491,0.22783984243869781,0.17254820466041565,0.5173795223236084,0.0477827712893486,1.2424707412719727,0.0,537.0,48,2,380,0,0,0,0,0,0
104,416,594,79,597,1,right,0.03202193230390549,0.2195558249950409,0.1514890044927597,0.5541017651557922,0.04283148795366287,1.1910593509674072,0.0,537.0,49,2,380,0,0,0,0,0,0
105,420,594,79,597,3,right+B,0.03364488482475281,0.22494564950466156,0.16733963787555695,0.5273138880729675,0.04675597324967384,1.2295377254486084,-1.0,536.0,50,2,379,0,0,0,0,0,0
106,424,594,79,597,3,right+B,0.03532972186803818,0.23089437186717987,0.18583139777183533,0.4974956214427948,0.050448834896087646,1.2673066854476929,0.0,536.0,51,2,379,0,0,0,0,0,0
107,428,594,79,597,3,right+B,0.036927685141563416,0.23574666678905487,0.2100699245929718,0.461369127035141,0.055886536836624146,1.308341383934021,0.0,536.0,52,2,379,0,0,0,0,0,0
108,432,594,79,597,0,NOOP,0.03673591464757919,0.23432067036628723,0.20641034841537476,0.46716904640197754,0.055364035069942474,1.3028420209884644,0.0,536.0,53,2,379,0,0,0,0,0,0
109,436,594,93,597,4,right+A+B,0.035193901509046555,0.22940824925899506,0.18487384915351868,0.5000118613243103,0.05051214620471001,1.2649948596954346,0.0,536.0,54,2,379,0,0,0,0,0,0
110,440,594,108,597,3,right+B,0.03379594907164574,0.22553668916225433,0.1718464344739914,0.5212316513061523,0.0475892536342144,1.2375448942184448,-1.0,535.0,55,2,378,0,0,0,0,0,0
111,444,594,112,597,1,right,0.033947065472602844,0.22854819893836975,0.16854551434516907,0.5232499837875366,0.04570912569761276,1.2322242259979248,0.0,535.0,56,2,378,0,0,0,0,0,0
112,448,594,106,597,3,right+B,0.035355690866708755,0.2341538518667221,0.18593177199363708,0.4949057102203369,0.049653030931949615,1.268119215965271,0.0,535.0,57,2,378,0,0,0,0,0,0
113,452,594,89,597,1,right,0.03582689166069031,0.23531238734722137,0.1958022564649582,0.4795379936695099,0.053520504385232925,1.2881338596343994,0.0,535.0,58,2,378,0,0,0,0,0,0
114,456,594,79,597,3,right+B,0.034262463450431824,0.23045440018177032,0.165752574801445,0.5231119990348816,0.04641856253147125,1.2331933975219727,0.0,535.0,59,2,378,0,0,0,0,0,0
115,460,594,79,597,1,right,0.032527532428503036,0.22407354414463043,0.12754881381988525,0.5778207182884216,0.038029443472623825,1.1505122184753418,-1.0,534.0,60,2,377,0,0,0,0,0,0
116,464,594,93,597,4,right+A+B,0.03315111994743347,0.2231224775314331,0.12688522040843964,0.5793453454971313,0.03749586641788483,1.1489357948303223,0.0,534.0,61,2,377,0,0,0,0,0,0
117,468,594,109,597,4,right+A+B,0.03373665362596512,0.2285449504852295,0.1329493224620819,0.5657555460929871,0.03901355341076851,1.1687448024749756,0.0,534.0,62,2,377,0,0,0,0,0,0
118,472,594,121,597,3,right+B,0.03145340830087662,0.21637709438800812,0.1149449273943901,0.6030097007751465,0.03421486169099808,1.109175205230713,0.0,534.0,63,2,377,0,0,0,0,0,0
119,476,596,127,597,3,right+B,0.030878888443112373,0.21161136031150818,0.1109820008277893,0.6136428117752075,0.03288482874631882,1.0919625759124756,0.0,534.0,64,2,377,0,0,0,0,0,0
120,480,598,127,598,3,right+B,0.029815133661031723,0.20769870281219482,0.11160065978765488,0.6188645362854004,0.032020971179008484,1.0830565690994263,0.0,534.0,0,2,376,0,0,0,0,0,0
121,484,603,127,603,1,right,0.031584419310092926,0.21589311957359314,0.13243228197097778,0.5836557745933533,0.0364343635737896,1.1427667140960693,5.0,539.0,0,2,376,0,0,0,0,0,0
122,488,609,141,609,2,right+A,0.03496622294187546,0.23382163047790527,0.1636522263288498,0.5237811207771301,0.043778784573078156,1.2289420366287231,6.0,545.0,0,2,376,0,0,0,0,0,0
123,492,616,156,616,3,right+B,0.03273783624172211,0.2049807459115982,0.25060126185417175,0.45690950751304626,0.054770708084106445,1.3005752563476562,7.0,552.0,0,2,376,0,0,0,0,0,0
124,496,623,162,623,2,right+A,0.029047060757875443,0.1661296784877777,0.34100744128227234,0.3948564827442169,0.06895933300256729,1.3191938400268555,7.0,559.0,0,2,376,0,0,0,0,0,0
125,500,630,160,630,2,right+A,0.027229823172092438,0.1346169412136078,0.5599075555801392,0.18761037290096283,0.0906352773308754,1.2243608236312866,6.0,565.0,0,2,375,0,0,0,0,0,0
126,504,637,148,637,4,right+A+B,0.020636893808841705,0.07176753133535385,0.733715295791626,0.05884763225913048,0.1150326058268547,0.91179358959198,7.0,572.0,0,2,375,0,0,0,0,0,0
127,508,644,127,644,2,right+A,0.035444360226392746,0.1191076710820198,0.5947960019111633,0.10950116813182831,0.14115078747272491,1.1993836164474487,7.0,579.0,0,2,375,0,0,0,0,0,0
128,512,651,107,651,2,right+A,0.03749924525618553,0.12035112082958221,0.5732027292251587,0.09196590632200241,0.17698097229003906,1.2228890657424927,7.0,586.0,0,2,375,0,0,0,0,0,0
129,516,658,87,658,1,right,0.05170207843184471,0.217503622174263,0.29791176319122314,0.31100064516067505,0.12188185751438141,1.4654853343963623,7.0,593.0,0,2,375,0,0,0,0,0,0
130,520,665,79,665,3,right+B,0.05110980197787285,0.23845712840557098,0.1863800585269928,0.43305689096450806,0.0909961387515068,1.387477159500122,6.0,599.0,0,2,374,0,0,0,0,0,0
131,524,674,79,674,3,right+B,0.04330618679523468,0.21624954044818878,0.16054129600524902,0.5045477747917175,0.07535519450902939,1.30076003074646,9.0,608.0,0,2,374,0,0,0,0,0,0
132,528,685,97,685,2,right+A,0.04484569653868675,0.1816454827785492,0.34626519680023193,0.29716044664382935,0.1300831288099289,1.442203164100647,11.0,619.0,0,2,374,0,0,0,0,0,0
133,532,697,117,697,2,right+A,0.03516141697764397,0.12325247377157211,0.5193925499916077,0.13501526415348053,0.1871783435344696,1.3000004291534424,12.0,631.0,0,2,374,0,0,0,0,0,0
134,536,709,133,709,2,right+A,0.03287145122885704,0.10657637566328049,0.547362744808197,0.0824677124619484,0.23072180151939392,1.224887728691101,12.0,643.0,0,2,374,0,0,0,0,0,0
135,540,721,147,721,2,right+A,0.04955548420548439,0.18630000948905945,0.3744044899940491,0.23127944767475128,0.1584606021642685,1.4603242874145508,11.0,654.0,0,2,373,0,0,0,0,0,0
136,544,733,156,733,2,right+A,0.05791220813989639,0.24307215213775635,0.20253515243530273,0.39973315596580505,0.09674730896949768,1.4247056245803833,12.0,666.0,0,2,373,0,0,0,0,0,0
137,548,745,160,745,3,right+B,0.054189283400774,0.25959524512290955,0.11870792508125305,0.4987359046936035,0.06877167522907257,1.2921111583709717,12.0,678.0,0,2,373,0,0,0,0,0,0
138,552,757,152,757,1,right,0.0634918287396431,0.265028715133667,0.16333340108394623,0.42437228560447693,0.08377369493246078,1.3944035768508911,12.0,690.0,0,2,373,0,0,0,0,0,0
139,556,769,143,769,4,right+A+B,0.055758360773324966,0.25508323311805725,0.16337528824806213,0.45225369930267334,0.07352934777736664,1.3562184572219849,12.0,702.0,0,2,373,0,0,0,0,0,0
140,560,781,135,781,3,right+B,0.05870015546679497,0.26781630516052246,0.2522831857204437,0.3184701204299927,0.10273022204637527,1.4648939371109009,11.0,713.0,0,2,372,0,0,0,0,0,0
141,564,793,116,793,3,right+B,0.05820360407233238,0.242446169257164,0.3658100366592407,0.19503721594810486,0.13850297033786774,1.4695360660552979,12.0,725.0,0,2,372,0,0,0,0,0,0
142,568,805,96,805,0,NOOP,0.06673440337181091,0.25087735056877136,0.3358446955680847,0.22133389115333557,0.12520962953567505,1.4879517555236816,12.0,737.0,0,2,372,0,0,0,0,0,0
143,572,817,93,817,2,right+A,0.06168229505419731,0.27099543809890747,0.2586590051651001,0.30894768238067627,0.09971555322408676,1.468200922012329,12.0,749.0,0,2,372,0,0,0,0,0,0
144,576,829,98,829,2,right+A,0.06294935941696167,0.2555270195007324,0.21828995645046234,0.37954387068748474,0.0836898535490036,1.4302525520324707,13.0,762.0,0,2,372,0,0,0,100,100,0
